Marital status;Nacionality;Mother's qualification;Father's qualification;Mother's occupation;Father's occupation;Gender;Scholarship holder;Age at enrollment;Target
4;1;1;37;9;1;1;0;45;Dropout
2;1;37;37;9;9;1;0;52;Graduate
1;1;19;19;9;3;1;0;20;Dropout
1;1;38;37;5;10;1;0;19;Graduate
1;1;1;38;9;9;1;0;21;Dropout
2;1;37;37;9;9;1;0;35;Graduate
2;1;37;37;7;7;1;0;36;Graduate
4;1;37;38;5;5;1;0;47;Dropout
1;1;43;40;2;2;1;0;22;Dropout
2;1;37;37;9;9;1;0;41;Dropout
1;1;34;34;90;90;1;0;26;Dropout
2;1;34;34;90;90;0;0;51;Dropout
2;1;37;37;9;9;0;0;43;Enrolled
2;1;34;34;0;0;0;0;41;Graduate
1;1;34;37;9;9;1;0;23;Graduate
1;1;34;30;0;5;1;0;22;Dropout
1;1;37;37;9;9;1;1;25;Dropout
1;1;37;37;9;9;1;0;25;Graduate
1;1;1;19;9;9;1;1;22;Graduate
1;6;1;1;192;144;1;0;24;Enrolled
1;1;38;38;9;10;1;0;47;Dropout
2;1;37;37;5;5;1;0;41;Dropout
1;1;37;37;9;9;1;0;43;Graduate
1;1;1;37;9;8;1;0;29;Dropout
1;1;37;37;5;5;1;0;30;Dropout
1;1;19;38;9;9;1;0;26;Dropout
1;1;19;38;9;9;1;0;27;Dropout
2;1;37;37;9;9;1;1;36;Graduate
1;1;1;19;4;10;1;0;29;Dropout
1;1;34;34;0;0;1;0;35;Dropout
1;1;38;38;6;3;1;1;18;Graduate
1;1;38;37;9;9;1;1;24;Graduate
1;1;38;38;9;7;1;1;18;Dropout
1;1;38;37;5;7;1;0;18;Enrolled
2;1;37;37;9;7;1;0;21;Enrolled
1;1;38;37;5;8;1;0;21;Graduate
1;1;1;3;2;6;1;0;32;Graduate
1;1;37;37;9;5;1;1;22;Dropout
1;1;1;38;9;7;1;0;32;Dropout
1;1;34;34;0;0;1;0;35;Dropout
1;1;1;38;4;7;1;0;23;Dropout
1;1;37;37;6;6;1;0;39;Enrolled
2;1;34;34;0;0;1;0;35;Dropout
2;1;3;19;4;6;1;0;32;Graduate
1;1;34;34;0;0;1;0;20;Dropout
1;1;37;37;9;9;1;0;34;Enrolled
1;1;37;37;6;6;1;0;44;Dropout
2;1;37;19;9;10;1;0;53;Graduate
1;1;37;37;9;4;1;0;28;Dropout
1;1;37;37;9;9;1;0;31;Dropout
1;1;1;38;5;9;1;0;18;Enrolled
1;1;1;3;9;10;1;0;44;Dropout
1;1;1;1;9;9;1;0;19;Graduate
1;26;1;1;2;9;1;0;21;Enrolled
1;1;3;19;3;5;1;1;18;Dropout
1;1;19;19;5;5;1;0;20;Graduate
1;1;37;37;7;7;1;0;55;Graduate
1;1;19;37;4;8;1;0;27;Enrolled
1;1;12;19;5;5;1;0;19;Dropout
1;1;19;37;9;9;1;0;18;Graduate
2;1;37;37;7;4;1;0;43;Dropout
1;1;19;19;9;6;1;0;18;Dropout
1;1;3;3;2;2;1;0;18;Dropout
1;1;37;38;9;9;1;1;20;Dropout
2;1;37;19;9;9;1;0;29;Dropout
1;1;37;37;9;10;1;0;44;Dropout
1;1;37;37;9;9;1;0;18;Enrolled
1;1;37;37;9;1;1;1;20;Enrolled
1;1;38;37;8;7;1;0;20;Dropout
2;1;37;37;9;9;1;0;36;Dropout
1;1;5;1;2;5;1;0;19;Enrolled
2;1;37;37;90;90;1;0;29;Dropout
1;1;1;1;9;9;1;0;18;Dropout
1;1;1;1;1;6;1;0;24;Dropout
1;1;3;19;2;5;1;0;20;Graduate
2;1;19;37;9;9;1;0;45;Dropout
1;1;38;37;4;4;1;1;28;Graduate
1;1;19;38;9;9;1;0;23;Enrolled
1;1;1;19;4;7;1;0;18;Graduate
1;1;19;19;9;4;1;0;23;Dropout
1;1;3;3;2;2;1;0;22;Enrolled
1;1;19;19;5;5;1;1;22;Graduate
1;1;37;38;5;5;1;0;33;Graduate
1;1;1;38;9;6;1;0;21;Graduate
2;1;37;37;9;5;1;0;45;Graduate
2;1;37;37;9;9;1;0;44;Dropout
4;1;19;19;90;99;1;0;42;Dropout
1;1;19;1;9;7;1;0;20;Dropout
1;1;19;38;5;6;1;0;20;Enrolled
1;1;1;38;2;8;1;1;20;Graduate
1;1;1;1;4;4;1;0;20;Enrolled
1;1;1;1;9;6;1;0;19;Enrolled
1;1;1;1;4;4;1;0;26;Dropout
2;1;37;37;8;7;1;0;31;Graduate
1;1;1;19;9;9;1;1;19;Graduate
1;1;37;37;0;0;1;0;28;Graduate
1;1;19;37;9;9;1;1;20;Graduate
2;1;37;1;9;10;0;0;43;Graduate
1;101;1;19;2;7;1;1;25;Dropout
1;1;37;37;9;9;0;0;40;Dropout
1;6;5;4;1;1;0;0;20;Graduate
2;1;37;37;9;1;0;0;46;Graduate
1;1;19;37;5;7;0;0;26;Graduate
2;1;3;1;5;5;0;1;34;Graduate
1;1;38;37;9;5;0;0;19;Dropout
1;1;19;19;9;9;0;1;18;Graduate
1;1;19;19;4;9;0;0;18;Graduate
1;1;38;37;9;7;1;1;37;Graduate
1;1;19;38;9;7;1;1;23;Graduate
1;1;19;38;9;7;1;0;26;Graduate
1;22;19;38;3;5;0;0;18;Dropout
1;108;3;2;122;4;0;0;18;Enrolled
1;1;3;3;2;2;0;0;19;Graduate
1;22;19;1;4;9;0;0;18;Graduate
1;1;1;3;4;3;0;0;19;Dropout
1;62;1;1;191;171;1;0;20;Enrolled
1;1;1;1;1;5;0;1;22;Graduate
1;1;19;1;9;5;0;1;18;Graduate
1;1;19;39;5;4;0;1;18;Graduate
1;1;38;38;5;5;0;1;18;Graduate
1;1;38;37;5;7;0;1;18;Graduate
1;1;4;3;7;4;0;0;18;Graduate
1;1;1;19;7;7;0;1;19;Graduate
1;1;19;1;5;5;0;0;20;Dropout
1;1;1;19;9;5;0;1;19;Dropout
1;1;3;1;4;7;0;0;18;Graduate
1;1;1;1;9;7;0;1;18;Dropout
1;1;19;19;7;7;0;1;18;Graduate
1;1;3;38;2;6;0;0;18;Graduate
1;1;19;38;4;8;0;1;18;Graduate
1;1;1;1;4;7;0;0;18;Graduate
1;1;37;38;9;6;0;1;20;Graduate
1;1;38;37;3;5;0;1;19;Graduate
1;1;2;19;2;6;0;1;18;Enrolled
1;1;38;38;8;7;0;1;19;Graduate
1;1;3;1;1;5;0;0;19;Enrolled
1;41;3;4;3;2;0;0;19;Enrolled
1;1;19;19;7;7;0;0;19;Graduate
1;26;42;1;2;7;0;0;20;Graduate
1;1;38;19;9;5;0;1;18;Graduate
1;1;1;39;4;7;0;0;33;Dropout
1;1;19;19;4;5;0;1;19;Dropout
1;1;1;1;9;9;0;1;18;Graduate
1;1;19;1;4;3;0;0;19;Dropout
1;1;38;38;6;3;0;0;19;Enrolled
1;1;3;1;2;8;0;0;18;Graduate
1;1;19;19;9;5;0;0;20;Graduate
1;1;19;37;7;7;0;0;19;Graduate
1;1;19;19;9;9;1;1;18;Graduate
1;1;1;2;5;3;1;1;19;Dropout
1;22;37;37;9;9;0;0;25;Graduate
1;1;3;3;4;4;0;1;20;Enrolled
1;1;38;37;5;5;0;0;19;Graduate
1;1;34;34;0;0;1;0;33;Dropout
1;1;19;38;194;175;1;0;18;Enrolled
1;1;19;37;5;8;1;0;18;Enrolled
1;26;1;1;2;3;0;0;19;Graduate
1;1;3;3;2;2;0;0;18;Enrolled
1;1;38;19;141;171;0;0;19;Enrolled
1;1;19;1;5;10;0;0;18;Dropout
1;1;3;19;2;7;0;0;18;Graduate
1;1;19;37;7;7;0;0;18;Graduate
2;1;38;38;2;10;0;0;37;Dropout
1;1;38;1;2;4;0;0;20;Enrolled
1;41;37;37;5;5;0;1;20;Graduate
1;26;19;19;9;6;1;0;21;Graduate
1;1;38;1;5;4;0;1;18;Graduate
1;1;19;1;9;8;0;0;26;Enrolled
1;1;37;37;9;7;0;0;41;Enrolled
1;1;19;1;3;9;0;1;18;Graduate
1;1;19;37;9;7;0;0;18;Graduate
1;1;38;38;9;9;0;0;31;Graduate
1;1;1;1;4;10;0;0;23;Graduate
1;1;37;19;9;9;0;0;19;Graduate
1;1;37;38;4;9;0;1;20;Graduate
2;1;37;37;7;5;0;0;40;Graduate
1;1;37;37;9;9;0;0;32;Dropout
1;1;37;37;9;7;0;0;24;Dropout
1;1;19;37;5;8;0;0;18;Graduate
1;1;37;37;9;9;0;0;18;Graduate
1;1;19;37;4;7;0;1;18;Graduate
1;1;38;38;4;7;0;0;27;Dropout
1;1;38;37;9;5;0;0;18;Graduate
1;1;19;37;9;8;0;0;26;Enrolled
1;1;19;12;9;4;0;0;19;Graduate
1;1;37;34;0;0;0;0;19;Graduate
1;1;1;37;5;5;0;0;21;Enrolled
1;1;1;19;4;6;0;0;24;Enrolled
1;1;37;37;9;10;0;0;20;Dropout
1;1;19;1;5;9;0;0;18;Enrolled
1;1;19;19;9;9;0;0;30;Dropout
1;1;19;37;9;9;0;0;22;Enrolled
1;1;37;19;9;8;0;0;21;Graduate
1;1;19;19;4;5;0;0;26;Dropout
1;1;19;19;7;7;0;0;23;Enrolled
1;1;19;37;5;9;0;1;18;Graduate
1;1;1;37;5;9;0;0;21;Dropout
1;1;19;38;9;9;0;1;18;Dropout
1;1;19;37;5;5;0;0;21;Enrolled
1;1;38;38;7;7;0;0;18;Enrolled
1;1;37;37;5;9;0;1;19;Dropout
1;1;1;1;4;9;0;0;22;Enrolled
1;1;38;19;5;8;0;0;19;Graduate
1;1;38;37;9;8;0;0;19;Dropout
1;1;37;37;7;5;0;0;19;Dropout
2;1;37;37;192;192;0;0;27;Graduate
1;1;37;37;5;5;0;0;22;Graduate
1;1;37;1;9;7;0;0;18;Dropout
1;1;38;38;5;5;0;0;20;Graduate
2;1;37;37;9;9;0;0;34;Dropout
1;1;1;38;5;8;0;0;18;Graduate
1;1;1;1;5;5;1;0;20;Graduate
1;41;1;19;5;5;0;0;20;Graduate
1;1;1;38;4;9;1;0;25;Dropout
1;1;3;19;2;9;1;0;18;Dropout
1;1;1;1;9;9;1;0;18;Dropout
1;1;19;38;5;7;0;1;18;Dropout
1;1;1;19;5;4;0;1;19;Graduate
1;1;38;19;5;5;0;1;19;Dropout
1;1;1;1;5;5;0;1;21;Graduate
1;1;3;2;2;2;0;0;29;Enrolled
1;1;1;37;9;9;0;1;20;Graduate
1;1;19;37;134;193;0;1;21;Graduate
1;41;37;37;9;8;0;0;34;Dropout
1;22;1;37;3;9;0;0;20;Graduate
1;1;37;37;9;9;1;0;24;Dropout
1;1;1;1;4;3;1;0;18;Graduate
1;1;1;19;4;4;1;0;19;Enrolled
1;1;1;19;7;7;1;1;18;Enrolled
1;1;38;38;9;5;1;0;28;Enrolled
1;1;1;1;9;7;1;0;28;Dropout
1;1;38;38;0;5;1;0;20;Dropout
1;1;1;1;7;4;1;0;22;Graduate
1;1;19;1;4;4;1;0;19;Graduate
1;1;1;19;7;5;1;0;20;Enrolled
1;1;3;1;2;4;1;0;26;Dropout
1;1;37;37;9;9;1;0;21;Dropout
1;1;3;3;2;2;1;0;18;Graduate
1;1;37;38;9;7;1;0;18;Graduate
1;1;19;19;4;7;1;0;22;Graduate
2;1;37;37;9;9;1;0;36;Dropout
1;1;38;38;9;9;1;1;20;Graduate
1;1;3;4;2;2;1;0;20;Dropout
1;1;37;1;5;4;1;0;25;Dropout
1;1;37;19;6;4;1;0;35;Graduate
1;1;1;37;7;7;1;0;22;Dropout
1;1;3;39;3;7;1;0;26;Enrolled
1;1;38;38;9;5;1;0;20;Dropout
1;1;37;1;9;10;1;0;50;Dropout
1;1;19;38;9;8;1;0;20;Dropout
1;1;3;1;2;8;1;0;20;Enrolled
1;1;3;19;2;10;1;0;35;Dropout
1;1;3;19;4;5;1;1;19;Graduate
2;1;37;37;5;7;1;0;43;Dropout
1;1;3;38;2;1;1;0;19;Graduate
1;1;37;37;9;9;1;0;25;Graduate
1;1;1;3;5;10;1;0;19;Graduate
1;1;1;19;9;9;1;1;20;Enrolled
1;1;38;37;5;5;1;0;22;Dropout
1;1;37;37;3;3;1;1;19;Dropout
2;1;19;37;3;9;1;0;32;Dropout
2;1;37;37;9;7;1;0;57;Graduate
1;1;1;19;3;5;1;0;20;Dropout
1;1;1;1;5;5;1;0;38;Dropout
2;1;37;3;9;3;1;0;45;Graduate
2;1;37;37;9;10;1;0;43;Dropout
1;1;38;1;9;9;1;0;19;Graduate
2;1;19;19;4;4;1;0;49;Dropout
2;1;37;38;9;7;1;0;43;Enrolled
1;1;37;38;9;9;1;0;34;Dropout
1;1;19;19;5;5;1;0;18;Enrolled
2;1;38;38;1;4;1;0;43;Graduate
1;1;19;1;9;8;1;0;21;Dropout
2;1;34;34;99;99;1;0;40;Enrolled
1;1;19;37;5;5;1;1;19;Graduate
1;1;37;37;1;1;1;0;27;Enrolled
2;1;37;37;9;6;1;0;43;Dropout
1;1;37;37;9;9;1;0;31;Graduate
1;1;38;1;134;134;1;0;26;Enrolled
1;1;37;38;175;103;1;0;34;Graduate
4;1;34;34;0;0;1;0;30;Graduate
2;1;38;38;7;8;1;0;36;Dropout
1;1;37;37;6;7;1;0;46;Dropout
1;1;1;19;5;9;1;0;22;Graduate
1;1;1;19;5;9;1;0;27;Dropout
1;1;1;38;141;192;1;0;20;Enrolled
1;1;19;38;9;8;1;0;20;Enrolled
1;1;19;19;90;90;1;0;31;Dropout
1;1;37;19;9;9;1;0;20;Enrolled
1;1;1;38;90;8;1;0;21;Dropout
1;1;19;19;9;7;1;0;21;Dropout
1;1;1;4;9;10;1;0;19;Graduate
1;1;19;19;4;4;1;1;20;Graduate
1;1;38;1;9;4;1;0;18;Graduate
1;1;1;1;4;3;1;1;18;Graduate
1;1;1;2;144;123;1;0;30;Enrolled
1;1;19;19;3;1;1;0;34;Dropout
1;1;19;19;191;171;1;0;21;Enrolled
1;1;37;1;9;7;1;0;20;Dropout
1;1;37;37;9;9;1;0;18;Graduate
1;1;1;1;4;3;1;0;21;Dropout
2;1;3;1;2;2;1;0;26;Dropout
1;1;38;19;7;3;1;0;20;Dropout
1;1;1;38;1;9;1;0;25;Dropout
1;1;1;1;4;4;1;0;19;Enrolled
1;1;19;5;4;1;1;0;24;Dropout
1;1;3;3;2;2;1;0;20;Graduate
1;1;1;3;9;5;1;0;20;Dropout
1;1;3;1;9;6;0;0;18;Graduate
4;1;19;3;9;2;0;0;25;Enrolled
1;1;38;37;9;6;0;0;22;Graduate
1;1;37;37;0;6;0;0;41;Dropout
1;1;37;38;7;9;0;1;19;Dropout
1;1;3;3;3;4;0;0;21;Graduate
1;1;1;1;5;5;0;0;30;Dropout
1;1;38;38;9;9;0;1;21;Graduate
2;1;19;38;9;9;0;1;26;Enrolled
1;41;1;1;9;4;0;0;21;Graduate
1;1;1;1;3;4;0;0;18;Graduate
1;1;3;1;1;4;0;1;19;Graduate
1;1;1;38;9;8;0;1;18;Graduate
1;1;2;3;2;2;0;0;19;Enrolled
1;1;3;3;2;5;0;0;21;Enrolled
1;1;19;1;9;3;0;1;18;Dropout
1;1;37;37;7;7;0;1;24;Graduate
1;1;4;5;2;2;0;0;21;Enrolled
1;1;19;19;9;9;0;0;23;Graduate
1;1;38;19;5;7;0;1;18;Graduate
1;1;4;1;2;9;0;0;26;Enrolled
1;1;38;38;5;8;0;0;20;Graduate
1;1;4;1;5;5;0;0;18;Graduate
1;1;2;12;3;10;0;0;20;Graduate
1;1;19;19;4;4;0;0;20;Enrolled
1;1;1;19;4;10;0;0;18;Enrolled
1;1;1;12;9;10;0;1;22;Graduate
1;1;37;37;9;9;0;0;20;Graduate
1;1;1;37;9;9;0;1;19;Graduate
1;1;3;1;2;4;0;0;18;Dropout
1;1;38;37;6;6;0;0;18;Graduate
1;1;37;1;9;9;0;1;19;Graduate
1;1;19;38;9;9;0;1;19;Graduate
1;1;34;34;0;0;0;0;24;Graduate
1;1;37;37;4;4;0;0;21;Graduate
1;1;1;1;3;3;0;1;20;Graduate
1;1;19;19;4;7;0;1;28;Dropout
1;1;37;19;9;8;0;0;21;Graduate
1;1;37;38;191;163;1;0;20;Enrolled
1;1;3;2;2;6;1;0;36;Dropout
2;1;37;37;9;9;1;0;42;Dropout
2;1;37;37;9;7;1;0;47;Dropout
1;1;1;38;4;7;1;0;25;Dropout
1;1;1;37;3;5;1;1;25;Graduate
2;1;19;37;6;8;1;0;48;Dropout
1;1;38;38;9;7;1;1;32;Graduate
1;1;38;38;9;7;1;0;38;Dropout
1;1;37;37;5;5;1;0;37;Graduate
1;1;37;37;9;9;1;0;26;Dropout
1;1;3;5;2;2;1;0;23;Dropout
1;1;38;19;3;5;1;0;23;Enrolled
1;1;2;3;9;6;1;0;20;Enrolled
1;1;3;38;3;7;1;0;26;Dropout
1;1;37;37;9;5;0;0;45;Enrolled
1;1;37;37;5;5;0;1;26;Enrolled
1;1;9;9;90;90;0;0;26;Graduate
1;1;37;37;9;9;0;0;25;Enrolled
1;1;1;1;4;4;0;0;18;Graduate
1;1;37;37;7;7;0;0;27;Graduate
6;1;19;1;5;90;0;0;24;Dropout
1;1;38;19;6;10;0;0;20;Graduate
1;1;1;19;9;8;0;1;18;Dropout
1;1;19;38;7;7;0;1;18;Graduate
1;1;37;37;9;9;0;0;18;Graduate
1;1;19;37;3;8;1;0;19;Enrolled
1;1;1;1;4;4;0;1;19;Graduate
1;1;12;1;5;10;0;1;19;Enrolled
1;1;38;37;9;5;0;0;18;Graduate
1;1;19;37;9;9;0;1;18;Enrolled
1;1;3;3;5;5;0;0;19;Enrolled
1;1;1;37;4;9;0;0;23;Graduate
1;1;19;19;4;7;0;1;21;Graduate
1;1;38;38;5;7;0;1;18;Graduate
1;1;34;37;9;9;0;0;20;Dropout
1;1;19;37;5;5;0;0;23;Enrolled
1;1;37;37;9;7;0;0;20;Enrolled
1;1;37;37;5;7;0;1;18;Graduate
1;1;37;37;9;7;0;0;29;Graduate
1;1;38;1;5;4;1;0;28;Dropout
1;1;37;37;7;7;1;0;19;Enrolled
1;1;19;19;7;7;1;0;24;Dropout
1;1;37;37;9;7;1;1;33;Dropout
1;1;19;37;5;7;1;0;19;Dropout
1;1;38;19;9;3;1;0;19;Graduate
4;1;37;37;7;7;1;0;37;Graduate
1;1;38;37;9;8;1;1;18;Graduate
4;1;37;37;9;9;1;0;29;Enrolled
2;1;37;37;9;3;1;0;37;Graduate
1;1;37;37;9;9;1;0;36;Dropout
1;1;1;38;7;7;1;0;19;Graduate
1;1;19;1;9;3;1;1;33;Graduate
1;1;1;1;5;7;1;0;34;Dropout
1;1;3;19;3;8;0;0;18;Graduate
1;1;3;1;2;4;0;0;20;Dropout
1;1;19;37;4;7;0;1;19;Graduate
1;1;19;19;9;1;0;0;20;Graduate
1;1;19;19;9;9;0;1;19;Graduate
1;1;19;19;9;9;0;0;19;Graduate
1;24;37;19;9;7;0;1;22;Graduate
1;1;12;12;5;7;0;0;18;Enrolled
1;1;1;38;9;9;0;1;18;Graduate
1;1;1;19;131;181;0;0;19;Enrolled
1;1;38;37;9;9;0;1;19;Graduate
1;1;19;1;1;90;0;0;31;Dropout
1;1;1;1;4;3;0;0;18;Graduate
1;1;1;19;9;9;0;1;19;Graduate
1;1;3;38;2;10;0;0;18;Graduate
1;1;37;38;9;5;0;1;19;Graduate
1;1;19;19;9;6;0;0;19;Graduate
1;1;37;37;9;7;0;1;19;Enrolled
2;1;37;34;0;0;0;0;30;Graduate
1;1;19;1;5;5;0;0;18;Enrolled
1;1;1;1;3;6;0;0;18;Graduate
1;1;5;3;2;3;0;0;21;Dropout
1;1;1;38;4;9;0;1;19;Graduate
1;1;1;1;4;4;0;1;19;Enrolled
1;1;3;19;4;8;0;0;19;Enrolled
1;1;19;19;4;4;0;0;19;Dropout
1;1;1;19;4;7;0;1;19;Graduate
2;1;37;37;9;6;0;1;39;Graduate
1;1;3;4;2;2;0;0;18;Enrolled
1;1;3;1;9;9;0;0;20;Dropout
1;1;19;38;3;10;0;0;19;Graduate
1;1;1;1;4;7;0;0;18;Enrolled
2;1;3;3;2;2;0;0;34;Enrolled
1;1;37;37;9;9;0;0;22;Enrolled
1;1;19;19;7;7;0;0;24;Graduate
2;1;19;37;7;10;0;0;34;Graduate
2;1;34;34;0;0;0;0;46;Dropout
2;1;37;37;9;8;0;0;50;Enrolled
1;1;37;37;9;5;0;0;37;Dropout
1;1;38;19;4;9;0;0;18;Graduate
1;1;37;37;6;6;0;1;25;Enrolled
2;1;37;37;9;6;0;0;46;Graduate
2;1;3;1;2;5;0;1;30;Graduate
4;1;37;37;9;9;0;0;37;Dropout
2;1;37;37;9;9;0;0;50;Enrolled
1;1;38;38;9;6;0;0;20;Graduate
2;1;34;34;99;99;0;0;39;Dropout
2;1;37;37;9;6;0;0;53;Dropout
2;1;37;37;9;9;0;0;54;Dropout
1;1;3;3;4;2;0;0;19;Graduate
1;1;1;1;4;4;0;0;20;Dropout
1;1;1;37;4;5;0;0;18;Graduate
1;1;1;1;144;144;0;0;21;Graduate
1;1;1;1;5;3;0;0;18;Graduate
1;1;19;19;9;10;0;0;19;Dropout
1;1;1;1;9;9;0;1;18;Dropout
1;1;1;3;3;3;0;0;19;Graduate
1;1;1;1;4;3;0;1;18;Dropout
1;1;2;1;4;4;0;0;19;Graduate
4;1;34;34;0;0;0;0;48;Enrolled
4;1;37;37;9;9;0;0;34;Graduate
1;1;3;3;2;2;0;0;18;Graduate
2;1;37;37;9;9;0;0;50;Graduate
1;1;37;37;6;6;0;0;41;Graduate
1;1;1;1;5;5;0;1;22;Dropout
4;1;37;37;9;9;0;0;43;Graduate
2;1;3;19;90;90;0;0;50;Dropout
1;1;37;37;9;9;0;0;60;Graduate
2;1;37;37;9;10;0;0;41;Enrolled
2;1;37;37;9;9;0;0;47;Graduate
1;1;3;3;2;2;0;0;22;Graduate
2;1;37;37;9;6;0;0;41;Dropout
2;1;38;37;5;6;0;0;28;Enrolled
5;1;37;37;4;9;0;0;32;Graduate
2;1;37;34;90;90;0;0;50;Dropout
1;1;1;37;9;10;0;0;53;Enrolled
1;6;3;3;4;4;0;0;54;Dropout
1;1;37;37;9;7;0;0;49;Enrolled
2;1;37;37;4;7;0;0;34;Dropout
4;1;38;37;5;7;0;0;45;Dropout
4;1;37;37;9;7;0;1;47;Graduate
1;1;19;19;5;5;0;0;22;Enrolled
2;1;37;37;9;9;0;0;33;Dropout
2;1;37;37;9;9;0;1;43;Graduate
1;1;37;37;6;6;0;0;54;Graduate
1;1;37;37;5;7;0;0;39;Graduate
2;1;37;37;9;9;0;0;39;Graduate
1;1;19;37;9;9;0;1;18;Graduate
1;1;37;37;9;7;0;1;19;Graduate
1;1;38;19;9;6;0;1;18;Graduate
2;1;34;34;0;0;0;0;44;Graduate
1;1;3;1;3;9;0;0;27;Dropout
1;1;1;19;4;7;0;1;18;Graduate
2;1;34;34;0;0;0;0;45;Dropout
1;1;38;37;9;9;0;0;20;Graduate
2;1;37;37;9;9;0;0;40;Graduate
1;1;37;37;6;6;0;0;40;Enrolled
1;1;3;3;2;2;0;0;18;Graduate
1;1;3;19;3;8;0;0;21;Graduate
1;1;2;1;3;3;0;0;20;Graduate
2;1;37;37;9;8;0;0;36;Enrolled
2;1;19;19;4;4;0;0;27;Dropout
2;6;38;38;9;9;0;0;32;Graduate
1;1;1;1;3;3;0;1;18;Graduate
1;1;37;37;9;7;0;0;37;Dropout
1;1;3;1;2;3;0;0;19;Graduate
4;1;37;38;7;5;0;1;41;Graduate
2;1;1;37;4;9;0;1;18;Graduate
1;1;37;37;90;90;0;0;21;Graduate
1;1;1;19;3;9;0;0;23;Dropout
1;1;1;1;3;3;0;0;18;Dropout
1;1;19;19;4;4;0;0;18;Graduate
1;1;34;34;99;99;0;0;21;Dropout
1;1;22;30;0;8;0;0;19;Graduate
6;1;37;37;9;9;0;0;47;Dropout
6;1;37;37;9;9;0;1;48;Enrolled
2;1;37;37;9;9;0;0;39;Graduate
1;1;38;38;7;7;0;0;19;Graduate
1;1;37;37;9;9;0;0;38;Dropout
5;1;19;1;9;9;0;0;27;Dropout
1;1;19;19;4;7;0;1;18;Graduate
1;1;19;37;4;5;0;0;34;Enrolled
2;1;37;37;4;4;0;0;48;Dropout
1;1;34;34;0;0;0;0;25;Dropout
2;1;19;37;6;6;0;1;32;Graduate
1;1;37;37;9;7;0;1;18;Graduate
1;1;1;3;4;6;0;0;20;Graduate
1;1;19;37;9;7;0;0;20;Graduate
1;1;37;37;9;3;0;0;20;Dropout
1;1;1;1;4;4;0;0;19;Enrolled
1;1;37;34;90;90;0;0;39;Dropout
1;1;6;6;0;4;0;0;29;Dropout
1;1;37;37;6;6;0;0;36;Dropout
1;1;19;19;9;9;0;0;18;Graduate
2;1;34;34;0;0;0;0;51;Dropout
1;22;34;34;90;90;0;0;23;Dropout
1;1;29;10;6;6;0;0;21;Dropout
1;1;34;34;0;0;0;0;28;Dropout
2;1;37;37;9;3;0;0;34;Enrolled
1;1;37;37;6;5;0;0;41;Dropout
4;1;37;37;9;9;0;1;43;Graduate
2;105;1;3;9;2;0;0;28;Enrolled
1;1;40;1;2;4;0;1;19;Graduate
1;1;19;19;9;1;0;0;26;Graduate
1;1;4;3;2;3;0;0;18;Graduate
2;1;37;19;9;5;0;0;45;Dropout
1;1;3;37;2;7;0;0;19;Dropout
1;1;4;1;3;10;0;0;20;Graduate
1;1;1;19;5;5;0;0;18;Graduate
1;1;3;3;4;2;0;0;27;Dropout
2;1;19;38;5;5;0;0;20;Graduate
1;1;1;1;4;8;0;0;18;Graduate
2;1;37;37;9;9;0;0;35;Enrolled
1;1;37;37;9;9;0;0;26;Dropout
4;1;37;37;9;9;0;1;39;Graduate
1;1;37;37;9;9;0;0;18;Graduate
1;1;37;37;9;5;0;0;36;Dropout
2;1;37;37;9;9;0;0;38;Graduate
2;1;37;19;3;7;0;0;45;Dropout
5;1;2;2;2;2;0;0;62;Graduate
1;1;1;1;9;1;0;1;20;Graduate
1;1;19;37;9;9;0;0;18;Graduate
1;1;1;1;3;4;0;0;18;Dropout
2;1;1;3;4;9;0;0;23;Graduate
1;1;19;19;9;9;0;1;19;Dropout
1;1;1;3;7;3;0;1;19;Graduate
1;1;3;3;3;3;0;0;18;Graduate
1;1;4;1;2;1;0;0;18;Enrolled
1;1;35;37;90;90;0;0;41;Graduate
1;1;19;3;4;2;0;1;51;Graduate
1;1;19;19;4;5;0;0;24;Graduate
1;1;19;1;9;5;0;0;25;Dropout
1;1;1;1;4;4;0;0;18;Enrolled
1;1;37;37;9;9;0;0;20;Graduate
1;1;1;19;123;103;0;0;19;Dropout
5;1;3;3;1;1;0;0;41;Graduate
1;1;1;19;9;9;0;1;19;Graduate
1;1;1;3;3;2;0;0;28;Dropout
1;1;5;3;5;7;0;0;21;Graduate
1;1;3;2;1;1;0;0;22;Dropout
1;1;37;19;5;7;0;0;18;Graduate
1;1;19;37;9;9;0;1;19;Graduate
1;1;3;19;5;5;0;1;19;Graduate
1;1;19;19;4;5;0;0;25;Graduate
1;1;1;19;2;9;0;1;18;Graduate
1;1;37;19;9;9;0;0;19;Graduate
1;1;19;1;5;4;0;0;20;Enrolled
2;1;34;34;0;0;0;0;46;Graduate
1;1;3;3;3;3;0;0;19;Graduate
1;1;38;19;9;7;0;0;18;Enrolled
1;1;19;19;9;9;0;1;18;Graduate
1;1;37;37;3;3;0;1;19;Graduate
1;1;3;3;3;2;0;0;20;Dropout
2;1;37;37;5;6;0;1;38;Graduate
1;1;1;38;9;8;0;0;18;Graduate
1;1;1;1;5;5;0;1;18;Graduate
1;1;19;1;0;5;0;0;18;Graduate
1;1;3;3;2;2;0;0;20;Enrolled
1;1;3;19;4;8;0;0;19;Graduate
4;1;19;19;90;90;0;0;37;Dropout
